method,attack,seed,time_to_safe_set,time_to_safe_after_attack,time_to_target_after_attack,time_to_recover_after_first_violation,recovery_success,safety_violation_duration,hard_safety_violation_duration,max_level_overshoot,max_level_undershoot,pump_empty_run_count,production,production_loss,action_cost,false_recovery_count,shield_intervention_count,trust_mask_accuracy,trust_detection_precision,trust_detection_recall,trust_detection_f1,one_step_rmse,multi_step_rollout_rmse,evaluation_type,flow_deviation_cost,downstream_overload_risk
B5_NO_WORLD_MODEL,DELAYED_DETECTION_5_STEPS,0,96,96,96,96,0,96,96,495.80073987845685,0.0,0,27.409692158578558,26.511013727149773,72.0,0,0,0.9383333333333332,0.6326530612244898,0.8072916666666666,0.7093821510297483,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,26.51101372714976,0
B5_NO_WORLD_MODEL,DELAYED_DETECTION_5_STEPS,1,96,96,96,96,0,96,96,495.68227196030625,0.0,0,26.511013727149752,27.40969215857858,72.0,0,0,0.9349999999999999,0.6194331983805668,0.796875,0.6970387243735763,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,27.409692158578565,0
B5_NO_WORLD_MODEL,DELAYED_DETECTION_5_STEPS,2,96,96,96,96,0,96,96,495.89275616630937,0.0,0,26.960352942864155,26.960352942864176,72.0,0,0,0.9366666666666668,0.6337448559670782,0.8020833333333334,0.7080459770114942,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,26.960352942864162,0
B5_NO_WORLD_MODEL,DELAYED_DETECTION_5_STEPS,3,96,96,96,96,0,96,96,495.77464924770356,0.0,0,26.960352942864155,26.960352942864176,72.0,0,0,0.9366666666666668,0.6285714285714286,0.8020833333333334,0.7048054919908466,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,26.960352942864162,0
B5_NO_WORLD_MODEL,DELAYED_DETECTION_5_STEPS,4,96,96,96,96,0,96,96,495.7898113549604,0.0,0,26.960352942864155,26.960352942864176,72.0,0,0,0.9366666666666668,0.6337448559670782,0.8020833333333334,0.7080459770114942,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,26.960352942864162,0
B5_NO_WORLD_MODEL,LIT101_DRIFT_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,53.92070588572833,0.0,76.9,0,1,0.9833333333333332,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_DRIFT_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,53.92070588572833,0.0,77.0,0,1,0.985,1.0,0.90625,0.9508196721311475,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_DRIFT_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9833333333333332,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_DRIFT_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,53.92070588572833,0.0,76.9,0,1,0.985,1.0,0.90625,0.9508196721311475,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_DRIFT_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,53.92070588572833,0.0,76.80000000000001,0,1,0.985,1.0,0.90625,0.9508196721311475,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_REPLAY_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9983333333333334,1.0,0.9895833333333334,0.9947643979057591,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_REPLAY_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9983333333333334,1.0,0.9895833333333334,0.9947643979057591,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_REPLAY_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9983333333333334,1.0,0.9895833333333334,0.9947643979057591,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_REPLAY_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9983333333333334,1.0,0.9895833333333334,0.9947643979057591,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,LIT101_REPLAY_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9983333333333334,1.0,0.9895833333333334,0.9947643979057591,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,53.92070588572833,0.0,67.6,0,1,0.9916666666666668,0.9690721649484536,0.9791666666666666,0.9740932642487047,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,53.92070588572833,0.0,67.6,0,1,0.9883333333333333,0.9494949494949495,0.9791666666666666,0.9641025641025641,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,53.92070588572833,0.0,67.6,0,1,0.985,0.9306930693069307,0.9791666666666666,0.9543147208121827,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,53.92070588572833,0.0,67.5,0,1,0.9933333333333334,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,53.92070588572833,0.0,67.5,0,1,0.9833333333333332,0.9215686274509803,0.9791666666666666,0.9494949494949494,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_P102_UNAVAILABLE,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,53.92070588572833,0.0,67.6,0,1,0.8316666666666667,0.9690721649484536,0.4895833333333333,0.6505190311418685,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_P102_UNAVAILABLE,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,53.92070588572833,0.0,67.6,0,1,0.8283333333333334,0.9494949494949495,0.4895833333333333,0.6460481099656357,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_P102_UNAVAILABLE,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,53.92070588572833,0.0,67.6,0,1,0.825,0.9306930693069307,0.4895833333333333,0.6416382252559727,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_P102_UNAVAILABLE,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,53.92070588572833,0.0,67.5,0,1,0.8333333333333334,0.9791666666666666,0.4895833333333333,0.6527777777777778,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,MV101_STUCK_OPEN_P102_UNAVAILABLE,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,53.92070588572833,0.0,67.5,0,1,0.8233333333333333,0.9215686274509803,0.4895833333333333,0.6394557823129251,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,P101_FORCED_OFF_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,13.583480392860068,40.337225492868264,98.70000000000002,0,1,0.9966666666666667,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,40.33722549286825,0
B5_NO_WORLD_MODEL,P101_FORCED_OFF_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,13.583480392860068,40.337225492868264,98.60000000000002,0,1,0.9966666666666667,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,40.33722549286825,0
B5_NO_WORLD_MODEL,P101_FORCED_OFF_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,13.583480392860068,40.337225492868264,98.80000000000001,0,1,0.9949999999999999,0.9894736842105263,0.9791666666666666,0.9842931937172775,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,40.33722549286825,0
B5_NO_WORLD_MODEL,P101_FORCED_OFF_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,13.583480392860068,40.337225492868264,98.4,0,1,0.9966666666666667,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,40.33722549286825,0
B5_NO_WORLD_MODEL,P101_FORCED_OFF_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,13.583480392860068,40.337225492868264,98.60000000000002,0,1,0.9966666666666667,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,40.33722549286825,0
B5_NO_WORLD_MODEL,P102_FORCED_OFF_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,53.92070588572833,0.0,73.30000000000001,0,1,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,P102_FORCED_OFF_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,53.92070588572833,0.0,73.4,0,1,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,P102_FORCED_OFF_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,53.92070588572833,0.0,74.1,0,1,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,P102_FORCED_OFF_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,53.92070588572833,0.0,73.5,0,1,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,P102_FORCED_OFF_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,53.92070588572833,0.0,73.6,0,1,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_PROPOSED,COMBINED_LIT101_REPLAY_MV101_OPEN,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.8716666666666667,1.0,0.5989583333333334,0.749185667752443,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,COMBINED_LIT101_REPLAY_MV101_OPEN,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.8783333333333333,1.0,0.625,0.7692307692307693,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_PROPOSED,COMBINED_LIT101_REPLAY_MV101_OPEN,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.8966666666666667,1.0,0.6770833333333334,0.8074534161490683,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,COMBINED_LIT101_REPLAY_MV101_OPEN,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.8550000000000001,1.0,0.546875,0.7070707070707071,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,COMBINED_LIT101_REPLAY_MV101_OPEN,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.8766666666666666,1.0,0.6197916666666666,0.7652733118971061,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_PROPOSED,DELAYED_DETECTION_5_STEPS,0,96,96,96,96,0,96,96,495.80073987845685,0.0,0,30.409692158578565,23.511013727149766,173.0,0,0,0.9383333333333332,0.8115183246073299,0.8072916666666666,0.8093994778067886,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,23.511013727149752,0
B5_PROPOSED,DELAYED_DETECTION_5_STEPS,1,96,96,96,96,0,96,96,495.68227196030625,0.0,0,29.411013727149758,24.509692158578574,170.60000000000002,0,0,0.9349999999999999,0.8010471204188482,0.796875,0.7989556135770234,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,24.50969215857856,0
B5_PROPOSED,DELAYED_DETECTION_5_STEPS,2,96,96,96,96,0,96,96,495.89275616630937,0.0,0,29.910352942864165,24.010352942864166,171.8,0,0,0.9366666666666668,0.806282722513089,0.8020833333333334,0.804177545691906,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,24.010352942864152,0
B5_PROPOSED,DELAYED_DETECTION_5_STEPS,3,96,96,96,96,0,96,96,495.77464924770356,0.0,0,29.910352942864165,24.010352942864166,171.8,0,0,0.9366666666666668,0.806282722513089,0.8020833333333334,0.804177545691906,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,24.010352942864152,0
B5_PROPOSED,DELAYED_DETECTION_5_STEPS,4,96,96,96,96,0,96,96,495.7898113549604,0.0,0,29.910352942864165,24.010352942864166,171.8,0,0,0.9366666666666668,0.806282722513089,0.8020833333333334,0.804177545691906,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,24.010352942864152,0
B5_PROPOSED,LIT101_DRIFT_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,40.74251176715303,13.178194118575298,112.70000000000005,0,0,0.9833333333333332,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,13.178194118575284,0
B5_PROPOSED,LIT101_DRIFT_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,41.14185098286744,12.778854902860893,112.20000000000003,0,0,0.9816666666666667,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,12.778854902860878,0
B5_PROPOSED,LIT101_DRIFT_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,40.74251176715303,13.178194118575298,112.70000000000005,0,0,0.9833333333333332,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,13.178194118575284,0
B5_PROPOSED,LIT101_DRIFT_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,41.14185098286744,12.778854902860893,112.20000000000005,0,0,0.985,1.0,0.90625,0.9508196721311475,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,12.778854902860878,0
B5_PROPOSED,LIT101_DRIFT_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,41.14185098286744,12.778854902860893,112.20000000000005,0,0,0.9816666666666667,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,12.778854902860878,0
B5_PROPOSED,LIT101_REPLAY_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,6.399339215714404,47.521366670013926,155.70000000000005,0,0,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.52136667001391,0
B5_PROPOSED,LIT101_REPLAY_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,25.16828235429133,28.752423531437003,132.20000000000005,0,0,0.915,1.0,0.4791666666666667,0.647887323943662,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,28.75242353143699,0
B5_PROPOSED,LIT101_REPLAY_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,15.983480392860068,37.937225492868265,143.70000000000005,0,0,0.8800000000000001,1.0,0.25,0.4,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,37.93722549286825,0
B5_PROPOSED,LIT101_REPLAY_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,6.399339215714404,47.521366670013926,155.70000000000005,0,0,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.52136667001391,0
B5_PROPOSED,LIT101_REPLAY_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,28.76233529572095,25.158370590007383,127.70000000000003,0,0,0.93,1.0,0.5729166666666666,0.728476821192053,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,25.15837059000737,0
B5_PROPOSED,MV101_STUCK_OPEN_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.985,0.9306930693069307,0.9791666666666666,0.9543147208121827,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,MV101_STUCK_OPEN_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.9916666666666668,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_PROPOSED,MV101_STUCK_OPEN_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.985,0.9306930693069307,0.9791666666666666,0.9543147208121827,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,MV101_STUCK_OPEN_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.9933333333333334,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,MV101_STUCK_OPEN_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.9716666666666667,0.8703703703703703,0.9791666666666666,0.9215686274509804,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_PROPOSED,MV101_STUCK_OPEN_P102_UNAVAILABLE,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.825,0.9306930693069307,0.4895833333333333,0.6416382252559727,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,MV101_STUCK_OPEN_P102_UNAVAILABLE,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.8316666666666667,0.9791666666666666,0.4895833333333333,0.6527777777777778,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_PROPOSED,MV101_STUCK_OPEN_P102_UNAVAILABLE,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.825,0.9306930693069307,0.4895833333333333,0.6416382252559727,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,MV101_STUCK_OPEN_P102_UNAVAILABLE,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.8333333333333334,0.9791666666666666,0.4895833333333333,0.6527777777777778,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_PROPOSED,MV101_STUCK_OPEN_P102_UNAVAILABLE,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.8116666666666668,0.8703703703703703,0.4895833333333333,0.6266666666666666,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_PROPOSED,P101_FORCED_OFF_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,6.349339215714403,47.57136667001393,155.20000000000005,0,0,0.9183333333333333,0.9433962264150944,0.5208333333333334,0.6711409395973155,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.571366670013916,0
B5_PROPOSED,P101_FORCED_OFF_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,6.748678431428806,47.172027454299524,154.70000000000005,0,0,0.9066666666666666,0.9183673469387755,0.46875,0.6206896551724138,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.17202745429951,0
B5_PROPOSED,P101_FORCED_OFF_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,6.349339215714403,47.57136667001393,155.20000000000005,0,0,0.9199999999999999,0.9,0.5625,0.6923076923076923,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.571366670013916,0
B5_PROPOSED,P101_FORCED_OFF_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,6.349339215714403,47.57136667001393,155.20000000000005,0,0,0.8483333333333334,0.8571428571428571,0.0625,0.11650485436893204,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.571366670013916,0
B5_PROPOSED,P101_FORCED_OFF_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,6.748678431428806,47.172027454299524,154.70000000000005,0,0,0.9233333333333332,0.9047619047619048,0.59375,0.7169811320754718,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.17202745429951,0
B5_PROPOSED,P102_FORCED_OFF_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,1.649339215714403,52.271366670013926,155.70000000000005,0,0,0.9949999999999999,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,52.27136667001391,0
B5_PROPOSED,P102_FORCED_OFF_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,2.0486784314288053,51.87202745429953,155.20000000000005,0,0,0.9933333333333334,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.87202745429951,0
B5_PROPOSED,P102_FORCED_OFF_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,1.649339215714403,52.271366670013926,155.70000000000005,0,0,0.9949999999999999,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,52.27136667001391,0
B5_PROPOSED,P102_FORCED_OFF_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,1.649339215714403,52.271366670013926,155.70000000000005,0,0,0.9949999999999999,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,52.27136667001391,0
B5_PROPOSED,P102_FORCED_OFF_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,2.0486784314288053,51.87202745429953,155.20000000000005,0,0,0.9933333333333334,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.87202745429951,0
